label,label_index,sample_index,path,reason
B,1,161,DTASET A-Z/B/161.jpg,insufficient_hands_detected:1
B,1,162,DTASET A-Z/B/162.jpg,insufficient_hands_detected:1
B,1,163,DTASET A-Z/B/163.jpg,insufficient_hands_detected:1
B,1,164,DTASET A-Z/B/164.jpg,insufficient_hands_detected:1
B,1,165,DTASET A-Z/B/165.jpg,insufficient_hands_detected:1
B,1,166,DTASET A-Z/B/166.jpg,insufficient_hands_detected:1
B,1,167,DTASET A-Z/B/167.jpg,insufficient_hands_detected:1
B,1,168,DTASET A-Z/B/168.jpg,insufficient_hands_detected:1
B,1,169,DTASET A-Z/B/169.jpg,insufficient_hands_detected:1
B,1,170,DTASET A-Z/B/170.jpg,insufficient_hands_detected:1
B,1,171,DTASET A-Z/B/171.jpg,insufficient_hands_detected:1
B,1,172,DTASET A-Z/B/172.jpg,insufficient_hands_detected:1
B,1,173,DTASET A-Z/B/173.jpg,insufficient_hands_detected:1
B,1,174,DTASET A-Z/B/174.jpg,insufficient_hands_detected:1
B,1,175,DTASET A-Z/B/175.jpg,insufficient_hands_detected:1
B,1,176,DTASET A-Z/B/176.jpg,insufficient_hands_detected:1
B,1,177,DTASET A-Z/B/177.jpg,insufficient_hands_detected:1
B,1,178,DTASET A-Z/B/178.jpg,insufficient_hands_detected:1
B,1,179,DTASET A-Z/B/179.jpg,insufficient_hands_detected:1
B,1,180,DTASET A-Z/B/180.jpg,insufficient_hands_detected:1
B,1,181,DTASET A-Z/B/181.jpg,insufficient_hands_detected:1
B,1,182,DTASET A-Z/B/182.jpg,insufficient_hands_detected:0
B,1,183,DTASET A-Z/B/183.jpg,insufficient_hands_detected:0
B,1,184,DTASET A-Z/B/184.jpg,insufficient_hands_detected:0
B,1,185,DTASET A-Z/B/185.jpg,insufficient_hands_detected:0
B,1,186,DTASET A-Z/B/186.jpg,insufficient_hands_detected:0
B,1,187,DTASET A-Z/B/187.jpg,insufficient_hands_detected:0
B,1,188,DTASET A-Z/B/188.jpg,insufficient_hands_detected:0
B,1,189,DTASET A-Z/B/189.jpg,insufficient_hands_detected:0
B,1,190,DTASET A-Z/B/190.jpg,insufficient_hands_detected:0
B,1,191,DTASET A-Z/B/191.jpg,insufficient_hands_detected:0
B,1,192,DTASET A-Z/B/192.jpg,insufficient_hands_detected:0
B,1,193,DTASET A-Z/B/193.jpg,insufficient_hands_detected:0
B,1,194,DTASET A-Z/B/194.jpg,insufficient_hands_detected:0
B,1,195,DTASET A-Z/B/195.jpg,insufficient_hands_detected:0
B,1,196,DTASET A-Z/B/196.jpg,insufficient_hands_detected:0
B,1,197,DTASET A-Z/B/197.jpg,insufficient_hands_detected:0
B,1,198,DTASET A-Z/B/198.jpg,insufficient_hands_detected:0
B,1,199,DTASET A-Z/B/199.jpg,insufficient_hands_detected:0
B,1,200,DTASET A-Z/B/200.jpg,insufficient_hands_detected:0
B,1,201,DTASET A-Z/B/201.jpg,insufficient_hands_detected:0
B,1,202,DTASET A-Z/B/202.jpg,insufficient_hands_detected:0
B,1,203,DTASET A-Z/B/203.jpg,insufficient_hands_detected:0
B,1,204,DTASET A-Z/B/204.jpg,insufficient_hands_detected:0
B,1,205,DTASET A-Z/B/205.jpg,insufficient_hands_detected:0
B,1,206,DTASET A-Z/B/206.jpg,insufficient_hands_detected:1
B,1,207,DTASET A-Z/B/207.jpg,insufficient_hands_detected:1
B,1,208,DTASET A-Z/B/208.jpg,insufficient_hands_detected:0
B,1,209,DTASET A-Z/B/209.jpg,insufficient_hands_detected:0
B,1,210,DTASET A-Z/B/210.jpg,insufficient_hands_detected:0
B,1,211,DTASET A-Z/B/211.jpg,insufficient_hands_detected:0
B,1,212,DTASET A-Z/B/212.jpg,insufficient_hands_detected:0
B,1,213,DTASET A-Z/B/213.jpg,insufficient_hands_detected:0
B,1,214,DTASET A-Z/B/214.jpg,insufficient_hands_detected:0
B,1,215,DTASET A-Z/B/215.jpg,insufficient_hands_detected:1
B,1,216,DTASET A-Z/B/216.jpg,insufficient_hands_detected:1
B,1,217,DTASET A-Z/B/217.jpg,insufficient_hands_detected:1
B,1,218,DTASET A-Z/B/218.jpg,insufficient_hands_detected:1
B,1,219,DTASET A-Z/B/219.jpg,insufficient_hands_detected:1
B,1,221,DTASET A-Z/B/221.jpg,insufficient_hands_detected:1
B,1,226,DTASET A-Z/B/226.jpg,insufficient_hands_detected:1
B,1,228,DTASET A-Z/B/228.jpg,insufficient_hands_detected:1
B,1,239,DTASET A-Z/B/239.jpg,insufficient_hands_detected:1
B,1,240,DTASET A-Z/B/240.jpg,insufficient_hands_detected:1
B,1,249,DTASET A-Z/B/249.jpg,insufficient_hands_detected:1
B,1,250,DTASET A-Z/B/250.jpg,insufficient_hands_detected:1
B,1,251,DTASET A-Z/B/251.jpg,insufficient_hands_detected:1
B,1,663,DTASET A-Z/B/663.jpg,insufficient_hands_detected:1
B,1,691,DTASET A-Z/B/691.jpg,insufficient_hands_detected:1
B,1,693,DTASET A-Z/B/693.jpg,insufficient_hands_detected:1
B,1,694,DTASET A-Z/B/694.jpg,insufficient_hands_detected:1
B,1,695,DTASET A-Z/B/695.jpg,insufficient_hands_detected:1
B,1,696,DTASET A-Z/B/696.jpg,insufficient_hands_detected:1
B,1,697,DTASET A-Z/B/697.jpg,insufficient_hands_detected:1
B,1,698,DTASET A-Z/B/698.jpg,insufficient_hands_detected:1
B,1,699,DTASET A-Z/B/699.jpg,insufficient_hands_detected:1
B,1,700,DTASET A-Z/B/700.jpg,insufficient_hands_detected:1
B,1,701,DTASET A-Z/B/701.jpg,insufficient_hands_detected:1
B,1,702,DTASET A-Z/B/702.jpg,insufficient_hands_detected:1
B,1,703,DTASET A-Z/B/703.jpg,insufficient_hands_detected:1
B,1,704,DTASET A-Z/B/704.jpg,insufficient_hands_detected:1
B,1,705,DTASET A-Z/B/705.jpg,insufficient_hands_detected:1
B,1,706,DTASET A-Z/B/706.jpg,insufficient_hands_detected:1
B,1,707,DTASET A-Z/B/707.jpg,insufficient_hands_detected:1
B,1,708,DTASET A-Z/B/708.jpg,insufficient_hands_detected:1
B,1,709,DTASET A-Z/B/709.jpg,insufficient_hands_detected:1
B,1,710,DTASET A-Z/B/710.jpg,insufficient_hands_detected:1
B,1,711,DTASET A-Z/B/711.jpg,insufficient_hands_detected:1
B,1,712,DTASET A-Z/B/712.jpg,insufficient_hands_detected:1
B,1,713,DTASET A-Z/B/713.jpg,insufficient_hands_detected:1
B,1,714,DTASET A-Z/B/714.jpg,insufficient_hands_detected:1
B,1,715,DTASET A-Z/B/715.jpg,insufficient_hands_detected:1
B,1,716,DTASET A-Z/B/716.jpg,insufficient_hands_detected:1
B,1,717,DTASET A-Z/B/717.jpg,insufficient_hands_detected:1
B,1,718,DTASET A-Z/B/718.jpg,insufficient_hands_detected:1
B,1,719,DTASET A-Z/B/719.jpg,insufficient_hands_detected:1
B,1,720,DTASET A-Z/B/720.jpg,insufficient_hands_detected:1
B,1,721,DTASET A-Z/B/721.jpg,insufficient_hands_detected:1
B,1,722,DTASET A-Z/B/722.jpg,insufficient_hands_detected:1
B,1,724,DTASET A-Z/B/724.jpg,insufficient_hands_detected:1
B,1,726,DTASET A-Z/B/726.jpg,insufficient_hands_detected:1
B,1,728,DTASET A-Z/B/728.jpg,insufficient_hands_detected:1
B,1,729,DTASET A-Z/B/729.jpg,insufficient_hands_detected:1
B,1,731,DTASET A-Z/B/731.jpg,insufficient_hands_detected:1
B,1,732,DTASET A-Z/B/732.jpg,insufficient_hands_detected:1
B,1,733,DTASET A-Z/B/733.jpg,insufficient_hands_detected:1
B,1,734,DTASET A-Z/B/734.jpg,insufficient_hands_detected:1
B,1,735,DTASET A-Z/B/735.jpg,insufficient_hands_detected:1
B,1,736,DTASET A-Z/B/736.jpg,insufficient_hands_detected:1
B,1,737,DTASET A-Z/B/737.jpg,insufficient_hands_detected:1
B,1,738,DTASET A-Z/B/738.jpg,insufficient_hands_detected:1
B,1,739,DTASET A-Z/B/739.jpg,insufficient_hands_detected:1
B,1,742,DTASET A-Z/B/742.jpg,insufficient_hands_detected:1
B,1,743,DTASET A-Z/B/743.jpg,insufficient_hands_detected:1
B,1,744,DTASET A-Z/B/744.jpg,insufficient_hands_detected:1
B,1,745,DTASET A-Z/B/745.jpg,insufficient_hands_detected:1
B,1,746,DTASET A-Z/B/746.jpg,insufficient_hands_detected:1
B,1,747,DTASET A-Z/B/747.jpg,insufficient_hands_detected:1
B,1,748,DTASET A-Z/B/748.jpg,insufficient_hands_detected:1
B,1,749,DTASET A-Z/B/749.jpg,insufficient_hands_detected:1
B,1,750,DTASET A-Z/B/750.jpg,insufficient_hands_detected:1
B,1,751,DTASET A-Z/B/751.jpg,insufficient_hands_detected:1
B,1,752,DTASET A-Z/B/752.jpg,insufficient_hands_detected:1
B,1,753,DTASET A-Z/B/753.jpg,insufficient_hands_detected:1
B,1,754,DTASET A-Z/B/754.jpg,insufficient_hands_detected:1
B,1,755,DTASET A-Z/B/755.jpg,insufficient_hands_detected:1
B,1,756,DTASET A-Z/B/756.jpg,insufficient_hands_detected:1
B,1,757,DTASET A-Z/B/757.jpg,insufficient_hands_detected:1
B,1,758,DTASET A-Z/B/758.jpg,insufficient_hands_detected:1
B,1,759,DTASET A-Z/B/759.jpg,insufficient_hands_detected:1
B,1,760,DTASET A-Z/B/760.jpg,insufficient_hands_detected:1
B,1,761,DTASET A-Z/B/761.jpg,insufficient_hands_detected:1
B,1,762,DTASET A-Z/B/762.jpg,insufficient_hands_detected:1
B,1,763,DTASET A-Z/B/763.jpg,insufficient_hands_detected:1
B,1,764,DTASET A-Z/B/764.jpg,insufficient_hands_detected:1
B,1,765,DTASET A-Z/B/765.jpg,insufficient_hands_detected:1
B,1,766,DTASET A-Z/B/766.jpg,insufficient_hands_detected:1
B,1,767,DTASET A-Z/B/767.jpg,insufficient_hands_detected:1
B,1,768,DTASET A-Z/B/768.jpg,insufficient_hands_detected:1
B,1,769,DTASET A-Z/B/769.jpg,insufficient_hands_detected:1
B,1,770,DTASET A-Z/B/770.jpg,insufficient_hands_detected:0
B,1,771,DTASET A-Z/B/771.jpg,insufficient_hands_detected:1
B,1,772,DTASET A-Z/B/772.jpg,insufficient_hands_detected:1
B,1,773,DTASET A-Z/B/773.jpg,insufficient_hands_detected:1
B,1,774,DTASET A-Z/B/774.jpg,insufficient_hands_detected:1
B,1,775,DTASET A-Z/B/775.jpg,insufficient_hands_detected:1
B,1,776,DTASET A-Z/B/776.jpg,insufficient_hands_detected:1
B,1,777,DTASET A-Z/B/777.jpg,insufficient_hands_detected:1
B,1,778,DTASET A-Z/B/778.jpg,insufficient_hands_detected:1
B,1,779,DTASET A-Z/B/779.jpg,insufficient_hands_detected:1
B,1,780,DTASET A-Z/B/780.jpg,insufficient_hands_detected:1
B,1,781,DTASET A-Z/B/781.jpg,insufficient_hands_detected:1
B,1,782,DTASET A-Z/B/782.jpg,insufficient_hands_detected:1
B,1,783,DTASET A-Z/B/783.jpg,insufficient_hands_detected:1
B,1,784,DTASET A-Z/B/784.jpg,insufficient_hands_detected:1
B,1,785,DTASET A-Z/B/785.jpg,insufficient_hands_detected:1
B,1,786,DTASET A-Z/B/786.jpg,insufficient_hands_detected:1
B,1,787,DTASET A-Z/B/787.jpg,insufficient_hands_detected:1
B,1,788,DTASET A-Z/B/788.jpg,insufficient_hands_detected:1
B,1,789,DTASET A-Z/B/789.jpg,insufficient_hands_detected:1
B,1,790,DTASET A-Z/B/790.jpg,insufficient_hands_detected:1
B,1,791,DTASET A-Z/B/791.jpg,insufficient_hands_detected:1
B,1,792,DTASET A-Z/B/792.jpg,insufficient_hands_detected:1
B,1,793,DTASET A-Z/B/793.jpg,insufficient_hands_detected:1
B,1,794,DTASET A-Z/B/794.jpg,insufficient_hands_detected:1
B,1,795,DTASET A-Z/B/795.jpg,insufficient_hands_detected:1
B,1,796,DTASET A-Z/B/796.jpg,insufficient_hands_detected:1
B,1,797,DTASET A-Z/B/797.jpg,insufficient_hands_detected:1
B,1,798,DTASET A-Z/B/798.jpg,insufficient_hands_detected:1
B,1,799,DTASET A-Z/B/799.jpg,insufficient_hands_detected:0
B,1,800,DTASET A-Z/B/800.jpg,insufficient_hands_detected:1
B,1,801,DTASET A-Z/B/801.jpg,insufficient_hands_detected:1
B,1,802,DTASET A-Z/B/802.jpg,insufficient_hands_detected:1
B,1,803,DTASET A-Z/B/803.jpg,insufficient_hands_detected:1
B,1,804,DTASET A-Z/B/804.jpg,insufficient_hands_detected:1
B,1,805,DTASET A-Z/B/805.jpg,insufficient_hands_detected:1
B,1,806,DTASET A-Z/B/806.jpg,insufficient_hands_detected:1
B,1,808,DTASET A-Z/B/808.jpg,insufficient_hands_detected:1
B,1,809,DTASET A-Z/B/809.jpg,insufficient_hands_detected:1
B,1,810,DTASET A-Z/B/810.jpg,insufficient_hands_detected:1
B,1,811,DTASET A-Z/B/811.jpg,insufficient_hands_detected:1
B,1,812,DTASET A-Z/B/812.jpg,insufficient_hands_detected:1
B,1,813,DTASET A-Z/B/813.jpg,insufficient_hands_detected:1
B,1,815,DTASET A-Z/B/815.jpg,insufficient_hands_detected:1
B,1,816,DTASET A-Z/B/816.jpg,insufficient_hands_detected:1
B,1,821,DTASET A-Z/B/821.jpg,insufficient_hands_detected:1
B,1,822,DTASET A-Z/B/822.jpg,insufficient_hands_detected:1
B,1,823,DTASET A-Z/B/823.jpg,insufficient_hands_detected:1
B,1,825,DTASET A-Z/B/825.jpg,insufficient_hands_detected:1
B,1,848,DTASET A-Z/B/848.jpg,insufficient_hands_detected:1
B,1,850,DTASET A-Z/B/850.jpg,insufficient_hands_detected:1
B,1,851,DTASET A-Z/B/851.jpg,insufficient_hands_detected:1
B,1,852,DTASET A-Z/B/852.jpg,insufficient_hands_detected:1
B,1,853,DTASET A-Z/B/853.jpg,insufficient_hands_detected:1
B,1,854,DTASET A-Z/B/854.jpg,insufficient_hands_detected:1
B,1,856,DTASET A-Z/B/856.jpg,insufficient_hands_detected:1
B,1,859,DTASET A-Z/B/859.jpg,insufficient_hands_detected:1
B,1,860,DTASET A-Z/B/860.jpg,insufficient_hands_detected:1
B,1,861,DTASET A-Z/B/861.jpg,insufficient_hands_detected:1
B,1,862,DTASET A-Z/B/862.jpg,insufficient_hands_detected:1
B,1,911,DTASET A-Z/B/911.jpg,insufficient_hands_detected:1
B,1,913,DTASET A-Z/B/913.jpg,insufficient_hands_detected:1
B,1,914,DTASET A-Z/B/914.jpg,insufficient_hands_detected:1
B,1,915,DTASET A-Z/B/915.jpg,insufficient_hands_detected:1
B,1,921,DTASET A-Z/B/921.jpg,insufficient_hands_detected:1
B,1,922,DTASET A-Z/B/922.jpg,insufficient_hands_detected:1
B,1,974,DTASET A-Z/B/974.jpg,insufficient_hands_detected:1
B,1,982,DTASET A-Z/B/982.jpg,insufficient_hands_detected:1
B,1,983,DTASET A-Z/B/983.jpg,insufficient_hands_detected:1
B,1,986,DTASET A-Z/B/986.jpg,insufficient_hands_detected:1
B,1,990,DTASET A-Z/B/990.jpg,insufficient_hands_detected:1
B,1,1006,DTASET A-Z/B/1006.jpg,insufficient_hands_detected:1
B,1,1017,DTASET A-Z/B/1017.jpg,insufficient_hands_detected:1
B,1,1033,DTASET A-Z/B/1033.jpg,insufficient_hands_detected:1
B,1,1041,DTASET A-Z/B/1041.jpg,insufficient_hands_detected:1
B,1,1047,DTASET A-Z/B/1047.jpg,insufficient_hands_detected:1
B,1,1048,DTASET A-Z/B/1048.jpg,insufficient_hands_detected:1
B,1,1049,DTASET A-Z/B/1049.jpg,insufficient_hands_detected:1
B,1,1050,DTASET A-Z/B/1050.jpg,insufficient_hands_detected:1
B,1,1051,DTASET A-Z/B/1051.jpg,insufficient_hands_detected:1
B,1,1052,DTASET A-Z/B/1052.jpg,insufficient_hands_detected:1
B,1,1053,DTASET A-Z/B/1053.jpg,insufficient_hands_detected:1
B,1,1054,DTASET A-Z/B/1054.jpg,insufficient_hands_detected:1
B,1,1055,DTASET A-Z/B/1055.jpg,insufficient_hands_detected:1
B,1,1056,DTASET A-Z/B/1056.jpg,insufficient_hands_detected:1
B,1,1057,DTASET A-Z/B/1057.jpg,insufficient_hands_detected:1
B,1,1058,DTASET A-Z/B/1058.jpg,insufficient_hands_detected:1
B,1,1059,DTASET A-Z/B/1059.jpg,insufficient_hands_detected:1
B,1,1060,DTASET A-Z/B/1060.jpg,insufficient_hands_detected:1
B,1,1061,DTASET A-Z/B/1061.jpg,insufficient_hands_detected:1
B,1,1062,DTASET A-Z/B/1062.jpg,insufficient_hands_detected:1
B,1,1063,DTASET A-Z/B/1063.jpg,insufficient_hands_detected:1
B,1,1064,DTASET A-Z/B/1064.jpg,insufficient_hands_detected:1
B,1,1065,DTASET A-Z/B/1065.jpg,insufficient_hands_detected:1
B,1,1066,DTASET A-Z/B/1066.jpg,insufficient_hands_detected:1
B,1,1067,DTASET A-Z/B/1067.jpg,insufficient_hands_detected:1
B,1,1068,DTASET A-Z/B/1068.jpg,insufficient_hands_detected:1
B,1,1069,DTASET A-Z/B/1069.jpg,insufficient_hands_detected:1
B,1,1070,DTASET A-Z/B/1070.jpg,insufficient_hands_detected:1
B,1,1071,DTASET A-Z/B/1071.jpg,insufficient_hands_detected:1
B,1,1072,DTASET A-Z/B/1072.jpg,insufficient_hands_detected:1
B,1,1073,DTASET A-Z/B/1073.jpg,insufficient_hands_detected:1
B,1,1074,DTASET A-Z/B/1074.jpg,insufficient_hands_detected:1
B,1,1075,DTASET A-Z/B/1075.jpg,insufficient_hands_detected:1
B,1,1076,DTASET A-Z/B/1076.jpg,insufficient_hands_detected:1
B,1,1077,DTASET A-Z/B/1077.jpg,insufficient_hands_detected:1
B,1,1078,DTASET A-Z/B/1078.jpg,insufficient_hands_detected:1
B,1,1079,DTASET A-Z/B/1079.jpg,insufficient_hands_detected:1
B,1,1080,DTASET A-Z/B/1080.jpg,insufficient_hands_detected:1
B,1,1081,DTASET A-Z/B/1081.jpg,insufficient_hands_detected:1
B,1,1082,DTASET A-Z/B/1082.jpg,insufficient_hands_detected:1
B,1,1083,DTASET A-Z/B/1083.jpg,insufficient_hands_detected:0
B,1,1084,DTASET A-Z/B/1084.jpg,insufficient_hands_detected:0
B,1,1085,DTASET A-Z/B/1085.jpg,insufficient_hands_detected:1
B,1,1086,DTASET A-Z/B/1086.jpg,insufficient_hands_detected:1
B,1,1087,DTASET A-Z/B/1087.jpg,insufficient_hands_detected:1
B,1,1088,DTASET A-Z/B/1088.jpg,insufficient_hands_detected:1
B,1,1089,DTASET A-Z/B/1089.jpg,insufficient_hands_detected:1
B,1,1090,DTASET A-Z/B/1090.jpg,insufficient_hands_detected:1
B,1,1091,DTASET A-Z/B/1091.jpg,insufficient_hands_detected:1
B,1,1092,DTASET A-Z/B/1092.jpg,insufficient_hands_detected:1
B,1,1093,DTASET A-Z/B/1093.jpg,insufficient_hands_detected:1
B,1,1094,DTASET A-Z/B/1094.jpg,insufficient_hands_detected:1
B,1,1099,DTASET A-Z/B/1099.jpg,insufficient_hands_detected:1
B,1,1100,DTASET A-Z/B/1100.jpg,insufficient_hands_detected:1
B,1,1101,DTASET A-Z/B/1101.jpg,insufficient_hands_detected:1
B,1,1102,DTASET A-Z/B/1102.jpg,insufficient_hands_detected:1
B,1,1103,DTASET A-Z/B/1103.jpg,insufficient_hands_detected:1
B,1,1104,DTASET A-Z/B/1104.jpg,insufficient_hands_detected:1
B,1,1105,DTASET A-Z/B/1105.jpg,insufficient_hands_detected:1
B,1,1106,DTASET A-Z/B/1106.jpg,insufficient_hands_detected:1
B,1,1107,DTASET A-Z/B/1107.jpg,insufficient_hands_detected:1
B,1,1108,DTASET A-Z/B/1108.jpg,insufficient_hands_detected:1
B,1,1109,DTASET A-Z/B/1109.jpg,insufficient_hands_detected:1
B,1,1110,DTASET A-Z/B/1110.jpg,insufficient_hands_detected:1
B,1,1111,DTASET A-Z/B/1111.jpg,insufficient_hands_detected:1
B,1,1112,DTASET A-Z/B/1112.jpg,insufficient_hands_detected:1
B,1,1113,DTASET A-Z/B/1113.jpg,insufficient_hands_detected:1
B,1,1114,DTASET A-Z/B/1114.jpg,insufficient_hands_detected:1
B,1,1115,DTASET A-Z/B/1115.jpg,insufficient_hands_detected:1
B,1,1116,DTASET A-Z/B/1116.jpg,insufficient_hands_detected:1
B,1,1117,DTASET A-Z/B/1117.jpg,insufficient_hands_detected:1
B,1,1118,DTASET A-Z/B/1118.jpg,insufficient_hands_detected:1
B,1,1119,DTASET A-Z/B/1119.jpg,insufficient_hands_detected:1
B,1,1120,DTASET A-Z/B/1120.jpg,insufficient_hands_detected:1
B,1,1121,DTASET A-Z/B/1121.jpg,insufficient_hands_detected:1
B,1,1122,DTASET A-Z/B/1122.jpg,insufficient_hands_detected:1
B,1,1123,DTASET A-Z/B/1123.jpg,insufficient_hands_detected:1
B,1,1124,DTASET A-Z/B/1124.jpg,insufficient_hands_detected:1
B,1,1125,DTASET A-Z/B/1125.jpg,insufficient_hands_detected:1
B,1,1126,DTASET A-Z/B/1126.jpg,insufficient_hands_detected:1
B,1,1127,DTASET A-Z/B/1127.jpg,insufficient_hands_detected:1
B,1,1128,DTASET A-Z/B/1128.jpg,insufficient_hands_detected:1
B,1,1129,DTASET A-Z/B/1129.jpg,insufficient_hands_detected:1
B,1,1130,DTASET A-Z/B/1130.jpg,insufficient_hands_detected:1
B,1,1131,DTASET A-Z/B/1131.jpg,insufficient_hands_detected:1
B,1,1132,DTASET A-Z/B/1132.jpg,insufficient_hands_detected:1
B,1,1133,DTASET A-Z/B/1133.jpg,insufficient_hands_detected:1
B,1,1134,DTASET A-Z/B/1134.jpg,insufficient_hands_detected:1
B,1,1135,DTASET A-Z/B/1135.jpg,insufficient_hands_detected:1
B,1,1136,DTASET A-Z/B/1136.jpg,insufficient_hands_detected:1
B,1,1137,DTASET A-Z/B/1137.jpg,insufficient_hands_detected:1
B,1,1138,DTASET A-Z/B/1138.jpg,insufficient_hands_detected:1
B,1,1139,DTASET A-Z/B/1139.jpg,insufficient_hands_detected:1
B,1,1140,DTASET A-Z/B/1140.jpg,insufficient_hands_detected:1
B,1,1141,DTASET A-Z/B/1141.jpg,insufficient_hands_detected:1
B,1,1142,DTASET A-Z/B/1142.jpg,insufficient_hands_detected:1
B,1,1143,DTASET A-Z/B/1143.jpg,insufficient_hands_detected:1
B,1,1144,DTASET A-Z/B/1144.jpg,insufficient_hands_detected:1
B,1,1145,DTASET A-Z/B/1145.jpg,insufficient_hands_detected:1
B,1,1146,DTASET A-Z/B/1146.jpg,insufficient_hands_detected:1
B,1,1147,DTASET A-Z/B/1147.jpg,insufficient_hands_detected:1
B,1,1148,DTASET A-Z/B/1148.jpg,insufficient_hands_detected:1
B,1,1151,DTASET A-Z/B/1151.jpg,insufficient_hands_detected:1
B,1,1152,DTASET A-Z/B/1152.jpg,insufficient_hands_detected:1
B,1,1153,DTASET A-Z/B/1153.jpg,insufficient_hands_detected:1
B,1,1154,DTASET A-Z/B/1154.jpg,insufficient_hands_detected:1
B,1,1155,DTASET A-Z/B/1155.jpg,insufficient_hands_detected:1
B,1,1157,DTASET A-Z/B/1157.jpg,insufficient_hands_detected:1
B,1,1158,DTASET A-Z/B/1158.jpg,insufficient_hands_detected:1
B,1,1159,DTASET A-Z/B/1159.jpg,insufficient_hands_detected:1
B,1,1160,DTASET A-Z/B/1160.jpg,insufficient_hands_detected:1
B,1,1161,DTASET A-Z/B/1161.jpg,insufficient_hands_detected:0
B,1,1162,DTASET A-Z/B/1162.jpg,insufficient_hands_detected:1
B,1,1163,DTASET A-Z/B/1163.jpg,insufficient_hands_detected:1
B,1,1165,DTASET A-Z/B/1165.jpg,insufficient_hands_detected:1
B,1,1171,DTASET A-Z/B/1171.jpg,insufficient_hands_detected:1
B,1,1172,DTASET A-Z/B/1172.jpg,insufficient_hands_detected:1
B,1,1173,DTASET A-Z/B/1173.jpg,insufficient_hands_detected:1
B,1,1175,DTASET A-Z/B/1175.jpg,insufficient_hands_detected:1
B,1,1182,DTASET A-Z/B/1182.jpg,insufficient_hands_detected:1
