label,label_index,sample_index,path,reason
O,14,344,continuation dataset/O/344.jpg,insufficient_hands_detected:0
O,14,347,continuation dataset/O/347.jpg,insufficient_hands_detected:0
O,14,359,continuation dataset/O/359.jpg,insufficient_hands_detected:0
O,14,361,continuation dataset/O/361.jpg,insufficient_hands_detected:0
O,14,363,continuation dataset/O/363.jpg,insufficient_hands_detected:0
O,14,365,continuation dataset/O/365.jpg,insufficient_hands_detected:0
O,14,366,continuation dataset/O/366.jpg,insufficient_hands_detected:0
O,14,368,continuation dataset/O/368.jpg,insufficient_hands_detected:0
O,14,371,continuation dataset/O/371.jpg,insufficient_hands_detected:0
O,14,373,continuation dataset/O/373.jpg,insufficient_hands_detected:0
O,14,375,continuation dataset/O/375.jpg,insufficient_hands_detected:0
O,14,377,continuation dataset/O/377.jpg,insufficient_hands_detected:0
O,14,381,continuation dataset/O/381.jpg,insufficient_hands_detected:0
O,14,382,continuation dataset/O/382.jpg,insufficient_hands_detected:0
O,14,383,continuation dataset/O/383.jpg,insufficient_hands_detected:0
O,14,384,continuation dataset/O/384.jpg,insufficient_hands_detected:0
O,14,386,continuation dataset/O/386.jpg,insufficient_hands_detected:0
O,14,405,continuation dataset/O/405.jpg,insufficient_hands_detected:0
O,14,406,continuation dataset/O/406.jpg,insufficient_hands_detected:0
O,14,412,continuation dataset/O/412.jpg,insufficient_hands_detected:0
O,14,413,continuation dataset/O/413.jpg,insufficient_hands_detected:0
O,14,414,continuation dataset/O/414.jpg,insufficient_hands_detected:0
O,14,416,continuation dataset/O/416.jpg,insufficient_hands_detected:0
O,14,417,continuation dataset/O/417.jpg,insufficient_hands_detected:0
O,14,419,continuation dataset/O/419.jpg,insufficient_hands_detected:0
O,14,420,continuation dataset/O/420.jpg,insufficient_hands_detected:0
O,14,421,continuation dataset/O/421.jpg,insufficient_hands_detected:0
O,14,422,continuation dataset/O/422.jpg,insufficient_hands_detected:0
O,14,423,continuation dataset/O/423.jpg,insufficient_hands_detected:0
O,14,436,continuation dataset/O/436.jpg,insufficient_hands_detected:0
O,14,437,continuation dataset/O/437.jpg,insufficient_hands_detected:0
O,14,438,continuation dataset/O/438.jpg,insufficient_hands_detected:0
O,14,439,continuation dataset/O/439.jpg,insufficient_hands_detected:0
O,14,441,continuation dataset/O/441.jpg,insufficient_hands_detected:0
O,14,442,continuation dataset/O/442.jpg,insufficient_hands_detected:0
O,14,443,continuation dataset/O/443.jpg,insufficient_hands_detected:0
O,14,444,continuation dataset/O/444.jpg,insufficient_hands_detected:0
O,14,445,continuation dataset/O/445.jpg,insufficient_hands_detected:0
O,14,447,continuation dataset/O/447.jpg,insufficient_hands_detected:0
O,14,448,continuation dataset/O/448.jpg,insufficient_hands_detected:0
O,14,449,continuation dataset/O/449.jpg,insufficient_hands_detected:0
O,14,450,continuation dataset/O/450.jpg,insufficient_hands_detected:0
O,14,451,continuation dataset/O/451.jpg,insufficient_hands_detected:0
O,14,570,continuation dataset/O/570.jpg,insufficient_hands_detected:0
O,14,571,continuation dataset/O/571.jpg,insufficient_hands_detected:0
O,14,572,continuation dataset/O/572.jpg,insufficient_hands_detected:0
O,14,586,continuation dataset/O/586.jpg,insufficient_hands_detected:0
O,14,587,continuation dataset/O/587.jpg,insufficient_hands_detected:0
O,14,588,continuation dataset/O/588.jpg,insufficient_hands_detected:0
O,14,601,continuation dataset/O/601.jpg,insufficient_hands_detected:0
O,14,619,continuation dataset/O/619.jpg,insufficient_hands_detected:0
O,14,681,continuation dataset/O/681.jpg,insufficient_hands_detected:0
P,15,2,continuation dataset/P/2.jpg,insufficient_hands_detected:0
P,15,3,continuation dataset/P/3.jpg,insufficient_hands_detected:0
P,15,6,continuation dataset/P/6.jpg,insufficient_hands_detected:0
P,15,7,continuation dataset/P/7.jpg,insufficient_hands_detected:0
P,15,8,continuation dataset/P/8.jpg,insufficient_hands_detected:0
P,15,12,continuation dataset/P/12.jpg,insufficient_hands_detected:0
P,15,16,continuation dataset/P/16.jpg,insufficient_hands_detected:0
P,15,17,continuation dataset/P/17.jpg,insufficient_hands_detected:0
P,15,18,continuation dataset/P/18.jpg,insufficient_hands_detected:0
P,15,19,continuation dataset/P/19.jpg,insufficient_hands_detected:0
P,15,20,continuation dataset/P/20.jpg,insufficient_hands_detected:0
P,15,21,continuation dataset/P/21.jpg,insufficient_hands_detected:0
P,15,22,continuation dataset/P/22.jpg,insufficient_hands_detected:0
P,15,23,continuation dataset/P/23.jpg,insufficient_hands_detected:0
P,15,24,continuation dataset/P/24.jpg,insufficient_hands_detected:0
P,15,25,continuation dataset/P/25.jpg,insufficient_hands_detected:0
P,15,26,continuation dataset/P/26.jpg,insufficient_hands_detected:0
P,15,27,continuation dataset/P/27.jpg,insufficient_hands_detected:0
P,15,29,continuation dataset/P/29.jpg,insufficient_hands_detected:0
P,15,30,continuation dataset/P/30.jpg,insufficient_hands_detected:0
P,15,32,continuation dataset/P/32.jpg,insufficient_hands_detected:0
P,15,33,continuation dataset/P/33.jpg,insufficient_hands_detected:0
P,15,35,continuation dataset/P/35.jpg,insufficient_hands_detected:0
P,15,36,continuation dataset/P/36.jpg,insufficient_hands_detected:0
P,15,37,continuation dataset/P/37.jpg,insufficient_hands_detected:0
P,15,39,continuation dataset/P/39.jpg,insufficient_hands_detected:0
P,15,41,continuation dataset/P/41.jpg,insufficient_hands_detected:0
P,15,42,continuation dataset/P/42.jpg,insufficient_hands_detected:0
P,15,43,continuation dataset/P/43.jpg,insufficient_hands_detected:0
P,15,44,continuation dataset/P/44.jpg,insufficient_hands_detected:0
P,15,45,continuation dataset/P/45.jpg,insufficient_hands_detected:0
P,15,48,continuation dataset/P/48.jpg,insufficient_hands_detected:0
P,15,49,continuation dataset/P/49.jpg,insufficient_hands_detected:0
P,15,50,continuation dataset/P/50.jpg,insufficient_hands_detected:0
P,15,51,continuation dataset/P/51.jpg,insufficient_hands_detected:0
P,15,57,continuation dataset/P/57.jpg,insufficient_hands_detected:0
P,15,58,continuation dataset/P/58.jpg,insufficient_hands_detected:0
P,15,59,continuation dataset/P/59.jpg,insufficient_hands_detected:0
P,15,60,continuation dataset/P/60.jpg,insufficient_hands_detected:0
P,15,62,continuation dataset/P/62.jpg,insufficient_hands_detected:0
P,15,63,continuation dataset/P/63.jpg,insufficient_hands_detected:0
P,15,64,continuation dataset/P/64.jpg,insufficient_hands_detected:0
P,15,65,continuation dataset/P/65.jpg,insufficient_hands_detected:0
P,15,66,continuation dataset/P/66.jpg,insufficient_hands_detected:0
P,15,67,continuation dataset/P/67.jpg,insufficient_hands_detected:0
P,15,68,continuation dataset/P/68.jpg,insufficient_hands_detected:0
P,15,71,continuation dataset/P/71.jpg,insufficient_hands_detected:0
P,15,73,continuation dataset/P/73.jpg,insufficient_hands_detected:0
P,15,76,continuation dataset/P/76.jpg,insufficient_hands_detected:0
P,15,78,continuation dataset/P/78.jpg,insufficient_hands_detected:0
P,15,80,continuation dataset/P/80.jpg,insufficient_hands_detected:0
P,15,87,continuation dataset/P/87.jpg,insufficient_hands_detected:0
P,15,89,continuation dataset/P/89.jpg,insufficient_hands_detected:0
P,15,90,continuation dataset/P/90.jpg,insufficient_hands_detected:0
P,15,92,continuation dataset/P/92.jpg,insufficient_hands_detected:0
P,15,117,continuation dataset/P/117.jpg,insufficient_hands_detected:0
P,15,120,continuation dataset/P/120.jpg,insufficient_hands_detected:0
P,15,122,continuation dataset/P/122.jpg,insufficient_hands_detected:0
P,15,123,continuation dataset/P/123.jpg,insufficient_hands_detected:0
P,15,129,continuation dataset/P/129.jpg,insufficient_hands_detected:0
P,15,130,continuation dataset/P/130.jpg,insufficient_hands_detected:0
P,15,160,continuation dataset/P/160.jpg,insufficient_hands_detected:0
P,15,161,continuation dataset/P/161.jpg,insufficient_hands_detected:0
P,15,185,continuation dataset/P/185.jpg,insufficient_hands_detected:0
P,15,192,continuation dataset/P/192.jpg,insufficient_hands_detected:0
P,15,193,continuation dataset/P/193.jpg,insufficient_hands_detected:0
P,15,196,continuation dataset/P/196.jpg,insufficient_hands_detected:0
P,15,201,continuation dataset/P/201.jpg,insufficient_hands_detected:0
P,15,215,continuation dataset/P/215.jpg,insufficient_hands_detected:0
P,15,217,continuation dataset/P/217.jpg,insufficient_hands_detected:0
P,15,218,continuation dataset/P/218.jpg,insufficient_hands_detected:0
P,15,219,continuation dataset/P/219.jpg,insufficient_hands_detected:0
P,15,222,continuation dataset/P/222.jpg,insufficient_hands_detected:0
P,15,223,continuation dataset/P/223.jpg,insufficient_hands_detected:0
P,15,226,continuation dataset/P/226.jpg,insufficient_hands_detected:0
P,15,229,continuation dataset/P/229.jpg,insufficient_hands_detected:0
P,15,230,continuation dataset/P/230.jpg,insufficient_hands_detected:0
P,15,247,continuation dataset/P/247.jpg,insufficient_hands_detected:0
P,15,350,continuation dataset/P/350.jpg,insufficient_hands_detected:0
P,15,352,continuation dataset/P/352.jpg,insufficient_hands_detected:0
P,15,353,continuation dataset/P/353.jpg,insufficient_hands_detected:0
P,15,354,continuation dataset/P/354.jpg,insufficient_hands_detected:0
P,15,355,continuation dataset/P/355.jpg,insufficient_hands_detected:0
P,15,360,continuation dataset/P/360.jpg,insufficient_hands_detected:0
P,15,393,continuation dataset/P/393.jpg,insufficient_hands_detected:0
P,15,394,continuation dataset/P/394.jpg,insufficient_hands_detected:0
P,15,433,continuation dataset/P/433.jpg,insufficient_hands_detected:0
P,15,457,continuation dataset/P/457.jpg,insufficient_hands_detected:0
P,15,460,continuation dataset/P/460.jpg,insufficient_hands_detected:0
P,15,475,continuation dataset/P/475.jpg,insufficient_hands_detected:0
P,15,476,continuation dataset/P/476.jpg,insufficient_hands_detected:0
P,15,477,continuation dataset/P/477.jpg,insufficient_hands_detected:0
P,15,478,continuation dataset/P/478.jpg,insufficient_hands_detected:0
P,15,480,continuation dataset/P/480.jpg,insufficient_hands_detected:0
P,15,482,continuation dataset/P/482.jpg,insufficient_hands_detected:0
P,15,488,continuation dataset/P/488.jpg,insufficient_hands_detected:0
P,15,499,continuation dataset/P/499.jpg,insufficient_hands_detected:0
P,15,500,continuation dataset/P/500.jpg,insufficient_hands_detected:0
P,15,501,continuation dataset/P/501.jpg,insufficient_hands_detected:0
P,15,502,continuation dataset/P/502.jpg,insufficient_hands_detected:0
P,15,503,continuation dataset/P/503.jpg,insufficient_hands_detected:0
P,15,507,continuation dataset/P/507.jpg,insufficient_hands_detected:0
P,15,508,continuation dataset/P/508.jpg,insufficient_hands_detected:0
P,15,511,continuation dataset/P/511.jpg,insufficient_hands_detected:0
P,15,512,continuation dataset/P/512.jpg,insufficient_hands_detected:0
P,15,513,continuation dataset/P/513.jpg,insufficient_hands_detected:0
P,15,515,continuation dataset/P/515.jpg,insufficient_hands_detected:0
P,15,517,continuation dataset/P/517.jpg,insufficient_hands_detected:0
P,15,518,continuation dataset/P/518.jpg,insufficient_hands_detected:0
P,15,520,continuation dataset/P/520.jpg,insufficient_hands_detected:0
P,15,521,continuation dataset/P/521.jpg,insufficient_hands_detected:0
P,15,527,continuation dataset/P/527.jpg,insufficient_hands_detected:0
P,15,551,continuation dataset/P/551.jpg,insufficient_hands_detected:0
P,15,552,continuation dataset/P/552.jpg,insufficient_hands_detected:0
P,15,554,continuation dataset/P/554.jpg,insufficient_hands_detected:0
P,15,560,continuation dataset/P/560.jpg,insufficient_hands_detected:0
P,15,561,continuation dataset/P/561.jpg,insufficient_hands_detected:0
P,15,596,continuation dataset/P/596.jpg,insufficient_hands_detected:0
P,15,598,continuation dataset/P/598.jpg,insufficient_hands_detected:0
P,15,599,continuation dataset/P/599.jpg,insufficient_hands_detected:0
P,15,600,continuation dataset/P/600.jpg,insufficient_hands_detected:0
P,15,603,continuation dataset/P/603.jpg,insufficient_hands_detected:0
P,15,623,continuation dataset/P/623.jpg,insufficient_hands_detected:0
P,15,629,continuation dataset/P/629.jpg,insufficient_hands_detected:0
P,15,642,continuation dataset/P/642.jpg,insufficient_hands_detected:0
